Label,xcoord,ycoord
236,0.988005512,8.611467552
236,0.682210611,8.173275359
236,0.129508787,8.413598742
236,0.806949328,8.330178375
236,0.359174727,8.914895075
236,0.393956232,8.872053497
236,0.887908352,8.937726914
236,0.97224221,8.432293474
236,0.982518383,8.271649382
236,0.42792682,8.685832584
236,0.412671547,8.126877834
236,0.958016169,8.8250881
236,0.242740111,8.037446942
236,0.629691333,8.945824002
236,0.744386702,8.462659225
236,0.054309365,8.30635901
236,0.574535524,8.336022576
236,0.224902137,8.420284653
236,0.709505106,8.460958011
236,0.405458259,8.33006067
236,0.840837993,8.877947777
236,0.803624183,8.884845039
236,0.186083823,8.106684759
236,0.352422833,8.567464125
236,0.935362382,8.984762144
236,0.493938599,8.785580147
236,0.339473069,8.262358062
236,0.005591198,8.602674572
236,0.365029339,8.951044758
236,0.092627184,8.036185677
236,0.546542063,8.405361531
236,0.378810414,8.322887088
236,0.323215924,8.555148835
236,0.091429236,8.137740703
236,0.893949207,8.789463972
236,0.387534598,8.420338591
236,0.507659286,8.845116806
236,0.702626961,8.382463539
236,0.237960977,8.464329817
236,0.063583746,8.530438606
236,0.299454757,8.953752426
236,0.000912503,8.4242416
236,0.092678343,8.58836329
236,0.25399618,8.947745884
236,0.522741471,8.45761996
236,0.595440861,8.235421112
236,0.569351434,8.963021
236,0.907533948,8.909556604
236,0.841772042,8.964457933
236,0.034152372,8.253868008
236,0.422568626,8.866680343
236,0.707089846,8.246456396
179,6.383274306,8.890356906
179,6.045805094,8.634676985
179,6.406487358,8.310950942
179,6.073461446,8.161902796
179,6.901171677,8.501479604
179,6.950837235,8.727660014
179,6.536540148,8.548137759
179,6.085242669,8.990348285
179,6.313828531,8.494984043
179,6.038718812,8.443667077
179,6.521929861,8.910188854
179,6.973220142,8.007202803
179,6.328134667,8.953256051
179,6.125122363,7.999769162
179,6.51790823,8.662074425
179,6.776336745,8.133832022
179,6.266936631,8.42949169
179,6.549999575,8.979521717
179,6.639819693,8.345768315
179,6.33791846,8.493285783
179,6.991773237,8.85155595
179,6.140073556,8.095229313
179,6.714796956,8.49899695
179,6.374390897,8.847715194
179,6.714408005,8.436994842
179,6.20142199,8.230360158
179,6.512857073,8.74261763
179,6.907119629,8.054996719
179,6.386309307,8.770706647
179,6.15936387,8.473084151
179,6.226013613,8.489950364
179,6.611677191,8.42793108
179,6.490766328,8.214885577
179,6.560709096,8.271664411
179,6.714678565,8.784272248
179,6.252353079,8.665850486
179,6.191025695,8.618339772
179,6.690421657,8.795191906
179,6.594502307,8.777019719
179,6.95283,8.213542756
179,6.571183361,8.231783543
179,6.101576666,8.231375572
179,6.523537779,8.804154928
179,6.503939723,8.818922848
179,6.433249166,8.972211836
179,6.836263305,8.292838353
179,6.685075598,8.664161089
179,6.575711871,8.082490732
179,6.405924801,8.718806517
179,6.303268285,8.620727401
179,6.198093058,8.896992481
179,6.028238753,8.632853842
179,6.097824693,8.454235766
179,6.172708342,8.709343909
179,7.001933153,8.20562117
179,6.492100364,8.886645287
179,6.944432735,8.98411216
179,6.37528566,8.800482251
179,6.525660818,8.439608158
179,6.687297434,8.249990847
179,6.354709355,8.709851208
179,6.025179421,8.081002541
179,6.706012252,8.404145778
179,6.434290133,8.461025223
179,6.087433121,8.879687567
179,6.455686637,8.324962369
179,6.078972071,8.117962865
179,6.566373115,8.636714216
179,6.350296339,8.056187015
179,6.412747835,8.256291372
179,6.923939356,8.266857853
179,6.011024546,8.323159246
179,6.480703246,8.948981082
179,6.610655819,8.041214382
179,6.634965403,8.082332545
179,6.246802841,8.962226818
179,6.864188029,8.954506897
179,6.917238354,8.251875331
179,6.575548433,8.141239946
179,6.623011111,8.604946507
179,6.562816616,8.824668376
179,6.952185913,8.735302195
179,6.926053888,8.88958765
179,6.353309327,8.377548825
179,6.991458471,8.143837293
179,6.556483929,8.904384394
179,6.752420876,8.024088717
179,6.162643758,8.194413305
179,6.933090728,8.2252386
179,6.933913798,8.41031005
179,6.415434831,8.932811228
179,6.241501245,8.328093283
179,6.53780504,8.65960518
179,6.624285143,8.007496998
179,6.278395618,8.525422766
179,6.527500009,8.388727286
66,1.915907848,2.233756256
66,1.582695898,2.441986517
66,1.266411035,2.164395819
66,1.102529427,2.040409936
66,1.704182433,2.38184014
66,1.538299141,2.040965361
66,1.535277123,2.710804104
66,1.557544764,2.500312216
66,1.641779032,2.581363922
66,1.703695999,2.27576641
66,1.062050822,2.123404593
66,1.010919282,2.020038177
66,1.191293536,2.921255647
179,6.787510549,8.82028211
179,6.319417772,8.037641482
179,6.929773005,8.687610464
179,6.855177904,8.256350811
179,6.531746475,8.388827941
179,6.383622979,8.295112279
179,6.201768308,8.969182335
179,6.18950992,8.607235801
179,6.412131735,8.16896308
179,6.1667085,8.637360449
179,6.482055224,8.433175727
179,6.815621796,8.048588878
179,6.088133411,8.404993153
179,6.970326015,8.530842309
179,6.930107556,8.803476337
179,6.217950917,8.798920737
179,6.688395377,8.75722228
179,6.684277466,8.375022336
179,6.784179409,8.293175749
51,10.84378218,8.858873859
51,10.92852354,8.063841755
51,10.10923997,8.522235344
51,10.08748524,8.305355752
51,10.18645053,8.434974057
51,10.86508296,8.379203692
51,10.80395758,8.727494549
51,10.48902869,8.241757322
51,10.48314718,8.693639629
51,10.19582659,8.515267136
51,10.91591234,8.493484482
51,10.87130126,8.331724168
51,10.09934257,8.018843119
51,10.7617126,8.854061702
51,10.85500291,8.240846203
51,10.20013594,8.185843648
51,10.31074016,8.329121598
51,10.455695,8.613136454
51,10.84328176,8.013373731
68,4.086033656,5.717393687
68,4.091570553,5.680433997
68,4.84171481,5.492946001
68,4.865411487,5.108358337
68,4.802528233,5.227967241
68,4.471745884,5.929992647
68,4.634255449,5.74075671
68,4.157957594,5.922940314
68,4.475170023,5.056864631
68,4.68543545,5.457525829
68,4.204417236,5.062301469
68,4.388178606,5.009543033
68,4.700528749,5.83094064
51,10.95966109,8.909833816
51,10.46376691,8.981098551
51,10.06638305,8.355316634
51,10.53854686,8.512414144
51,10.73707347,8.270711096
51,10.40459732,8.484289245
51,10.79513945,8.689814486
51,10.32836111,8.595231818
51,10.1850041,8.761487671
51,10.95630656,8.762756399
51,10.71566443,8.175811358
51,10.96221723,8.641920553
51,10.03377746,8.842443026
51,10.26669303,8.537860248
51,10.91275768,8.871020271
51,10.76482116,8.813188306
51,10.05108106,8.527429815
51,10.89476458,8.105152702
51,10.842564,8.185166968
51,10.70620848,8.315551387
51,10.68590015,8.700489812
51,10.38688874,8.296857967
51,10.10352161,8.958456446
51,10.19805087,8.423078464
51,10.63766281,8.721865484
51,10.33576965,8.946285318
51,10.69512703,8.857035263
51,10.15871078,8.420240561
51,10.1722167,8.827052672
51,10.87165369,8.243205326
51,10.74246533,8.275631522
51,10.63599139,8.573635075
179,6.343759328,8.571391945
179,6.57986046,8.992399037
179,6.243691014,8.772666142
179,6.401794628,8.345009711
179,6.471252758,8.207126005
179,6.461195918,8.528900089
179,6.906814467,8.766543953
179,6.019102923,8.654211682
179,6.096088464,8.921107528
179,6.381510958,8.253499994
179,6.400716663,8.064035161
179,6.855996972,8.597085874
179,6.237614169,8.957620277
179,6.33670701,8.608853252
179,6.18629785,8.235408173
179,6.567917682,8.559309554
179,6.298890753,8.727717642
179,6.545638762,8.897235502
179,6.846518807,8.081939079
179,6.090858177,8.395454203
179,6.429205351,8.674007654
179,6.096677351,8.112342049
179,6.760242986,8.254248801
179,6.199686476,8.579892609
179,6.52684252,8.275172335
179,6.633147668,8.605699893
179,6.549147531,8.076176162
179,6.045915072,8.947025156
179,6.540954802,8.749266424
179,6.694635756,8.882778346
179,6.92363074,8.444091873
179,6.522554543,8.601037618
179,6.332941676,8.489991971
179,6.396159254,8.303905317
179,6.976158372,8.885073263
179,6.870004288,8.034579362
179,6.982403348,8.629522604
179,6.070135942,8.643739394
179,6.705682215,8.015718763
179,6.429357561,8.089384791
179,6.018019022,8.888326134
179,6.59534077,8.545025858
179,6.29907246,8.555569076
179,6.740843364,8.283466202
179,6.677425636,8.493098732
179,6.023410084,8.143620717
179,6.166213757,8.462987287
179,6.712040383,8.775265263
179,6.699411128,8.721522201
179,6.367878149,8.158681473
179,6.58039135,8.237686033
179,6.975370783,8.901263136
179,6.020783351,8.743922424
179,6.744316953,8.179327383
179,6.648012251,8.81184134
179,6.760353026,8.740685156
179,6.960149024,8.209119731
179,6.37018665,8.759750872
179,6.738554346,8.846548384
179,6.906086747,8.072224245
179,6.799729753,8.381008279
179,6.115060851,8.058204505
179,6.151222553,8.640334304
179,6.84423409,8.057646552
63,9.44718325,3.719974026
63,9.165580761,3.27454789
63,9.18716805,3.735583462
63,9.406580047,3.12693896
63,9.625127305,3.134231167
63,9.628804301,3.171521015
63,9.741475728,3.329599749
63,9.187436449,3.093273785
63,10.00576575,3.619894528
63,9.581678803,3.787241063
63,9.139837021,3.299090927
63,9.078328653,3.778724454
63,9.818605394,3.717684049
63,9.056550862,3.249238294
63,9.6599563,3.101901436
63,9.572896059,3.59350709
63,9.347767797,3.619156365
63,9.469069924,3.786030292
63,9.671272242,3.981167361
63,9.168126859,3.912288326
63,9.052444354,3.106973156
63,9.670566304,3.929351843
68,10.71319225,9.992670167
68,10.09669408,10.91060464
68,10.88997065,10.18524884
68,10.89514266,10.5873947
68,10.75378217,10.77969195
68,10.86030375,10.4261421
68,10.04674263,10.65077294
68,10.67645785,10.42355407
68,10.56668619,10.04728328
68,10.92968333,10.08689341
63,9.476356022,3.369777194
63,10.01233745,3.012450863
63,9.108296024,3.194662609
63,9.476865457,3.476745032
63,9.877603879,3.61967827
63,9.43936229,3.389182874
63,9.610470587,3.627117198
63,9.617909327,3.99289148
63,9.397384702,3.55145501
63,9.51940991,3.881055366
63,9.298270732,3.046410361
63,9.705018713,3.008050189
63,9.489581092,3.544337271
63,9.611284073,3.265908704
63,9.779118084,3.119636556
63,9.722607089,3.588886245
63,9.921609807,3.677990046
63,9.470942446,3.205551618
63,9.492177134,3.683615028
63,9.066814653,3.893338659
63,9.550452029,3.130263219
63,10.00000127,3.981357048
63,9.101497305,3.344358151
63,9.5077873,3.423313684
63,9.234139405,3.963413721
63,9.444080681,3.84810605
63,9.806887078,3.433215111
63,9.177742786,3.681267753
63,9.996128283,3.502251342
63,9.472705273,3.269888414
63,9.656955055,3.217627713
63,9.064110847,3.277624873
68,4.676470049,5.892098286
68,4.870714898,5.349274915
68,4.045617694,5.188201958
68,4.740532464,5.577780932
68,4.595561508,5.972733506
68,4.208382461,5.960597072
68,4.096305601,5.778308394
68,4.653164886,5.769983721
68,4.265465092,5.977107484
68,4.385890989,5.199895145
68,3.988931579,5.50283278
68,4.964317718,5.203947909
68,4.383656452,5.500317971
68,4.215953269,5.754495224
68,4.865079586,5.945724181
68,4.208494685,5.961469087
68,4.142090591,4.997573255
68,4.512335638,5.922839647
68,4.27478659,5.209135353
68,4.186809742,5.253234582
68,4.634558572,5.965408517
68,4.107894676,5.907382199
68,4.714683376,5.175966556
63,9.176641733,3.206009586
63,9.342221603,3.777871771
63,9.83546644,3.602743079
63,9.344746613,3.528424933
63,9.732196807,3.23077424
63,9.331750616,3.743354124
63,9.955131403,3.32358053
63,9.570824055,3.916194521
63,9.897221244,3.693982304
68,4.07932677,5.13752437
68,4.411394975,5.306586505
68,4.573985255,5.707827456
68,4.033522301,5.753984159
68,4.704981418,5.707027692
68,4.346550498,5.93873688
68,4.937223416,5.795809115
68,4.834147041,5.394718333
68,4.642793495,5.727407561
68,4.074316772,5.577140032
68,4.185971833,5.352636327
68,4.532844636,5.410268532
68,4.549334725,5.561753912
68,4.794784118,5.41180692
68,4.417309279,5.534459105
68,4.838708472,5.823891377
68,4.253479294,5.392445325
68,4.133016512,5.463515604
68,4.601595066,5.516081842
68,4.181225345,5.098916782
68,4.752050031,5.453818477
68,4.1665202,5.760963998
68,4.723115578,5.439534646
68,4.121146665,5.952701337
68,4.141843387,5.3642299
68,4.672766684,5.704605771
68,4.811041941,5.178975915
68,4.250979896,5.089772581
68,4.771393666,5.901034949
68,4.123196673,5.018342254
68,4.396990195,5.309752586
68,4.407530811,5.681123069
118,4.318204989,2.783090427
118,4.469441551,2.614221829
118,4.941966129,2.654269167
118,4.842647436,2.157000449
118,4.345955527,2.018303668
118,4.985843013,2.393278912
118,4.925605223,2.447533151
118,4.489744447,2.778857227
118,4.756863654,2.361020156
118,4.620047444,2.225594564
118,4.935295089,2.087871407
118,4.709510849,2.210280304
118,4.649945578,2.329421911
118,4.859338834,2.693221065
118,4.322983709,2.495500709
118,4.312073569,2.030645327
118,4.221289914,2.012156915
118,4.52753398,2.463698847
118,4.93765673,2.867445123
118,4.533039591,2.061347186
118,4.622696998,2.121733514
118,4.129923144,2.177700693
118,4.148088546,2.522138625
118,4.043254325,2.717524642
118,4.928821226,2.444249518
118,4.633394401,2.348590268
118,4.911385213,2.056682212
118,4.764744589,2.370073725
118,4.858341975,2.124038224
118,4.318553221,2.898462718
118,4.045727906,2.913493408
118,4.940867375,2.583938419
118,4.674947546,2.664381547
118,4.520506926,2.986471526
118,4.910088411,2.242577085
118,4.101573529,2.167520535
118,4.684997316,2.84860128
118,4.639514912,2.214258871
118,4.670869616,2.654172055
118,4.096500937,2.095932376
118,4.742085198,2.020064769
118,4.96223461,2.143277818
118,4.291107602,2.712950021
118,4.161783429,2.062076334
118,4.510252511,2.328654837
118,4.125397178,2.037090387
118,4.038387676,2.691462514
118,4.433784038,2.827881707
118,4.254142018,2.849559788
118,4.379340591,2.475456304
118,4.774903303,2.37808671
118,4.10572812,2.266957339
118,4.137020489,2.773924594
118,4.962386651,2.217948713
118,4.361776978,2.892664726
118,4.917610837,2.079895482
118,4.161365654,2.609336528
118,4.524173172,2.785455056
118,4.374426579,2.996686929
118,4.318606193,2.908033542
118,4.214406695,2.771527199
118,4.951098426,2.902404823
118,4.758855124,2.085773891
118,4.956296127,2.166588171
68,10.90682465,10.16396626
68,10.43959953,10.06887917
68,10.9029735,10.7126856
68,10.75174949,10.05510462
68,10.86026643,10.30623911
68,10.75958626,10.60108942
68,10.23427022,10.74256791
68,10.67660334,10.43348989
68,10.21251767,10.56978076
68,10.26762749,10.12569772
68,10.55506607,10.7114317
68,10.73917758,10.3825872
68,10.67631912,10.65966629
68,10.7231171,10.14962702
68,10.13117542,10.87841905
68,10.70363475,10.87037675
68,10.6226751,10.01701353
68,10.63799828,10.04109077
68,10.95453582,10.23656432
68,10.44890161,10.709649
68,10.29979725,10.71337374
68,10.14333631,10.19543153
68,10.72659,10.86535095
68,10.43358195,10.86493709
68,10.66536477,10.3308553
68,10.98231101,10.63140308
118,4.392479318,2.603912331
118,4.16518489,2.21927085
118,4.27600749,2.214618091
118,4.788841948,2.278661054
118,4.567827285,2.569025157
118,4.879090073,2.29628101
68,10.38218098,10.00544013
68,10.7802438,10.78662033
68,10.30947962,10.44154797
68,10.54559454,10.50230126
68,10.9678159,10.85452523
68,10.24615927,10.71709004
68,10.44284933,10.07240414
68,10.5130285,10.28761632
68,10.10860084,9.997392739
68,10.517773,10.73906478
68,10.43221365,10.2165044
68,10.58397623,10.62455205
68,10.76542161,10.13431508
68,10.90460835,10.57720608
68,10.04539077,10.34934936
68,10.87045727,10.67375442
68,10.12467693,10.3647042
68,10.80641599,10.03471621
68,10.35408634,10.16414252
68,10.25707415,10.64186107
68,10.10255924,10.02582923
68,10.6979915,10.16713506
68,10.47468192,10.2826074
68,10.45190719,10.32630182
68,10.81690778,10.34340067
68,10.79398756,10.20097285
68,10.26247528,10.74957581
68,10.75480489,10.44681233
68,10.86342434,10.72144172
68,10.83604276,10.31531121
68,10.48925073,10.64671625
68,10.25470679,10.20482929
52,9.364782669,7.36686474
52,9.44342948,7.432251709
52,9.705319916,7.513088572
52,9.964381885,7.787059282
267,2.02321582,6.324582213
267,2.691181717,6.356540381
267,2.162009858,6.878792067
267,2.289117896,6.226514779
267,2.850838982,6.459624162
267,2.092044692,6.065641509
267,2.115168976,6.731345413
267,2.875069391,6.953107016
267,2.509560976,6.265085322
267,2.051945242,6.10483032
267,2.321322268,6.928752456
267,2.677329161,6.857319833
267,2.009884319,6.051957245
267,2.598884077,6.743980219
267,2.40860166,6.946849316
267,2.028929344,6.074594654
267,2.665132928,6.957847716
267,2.722114735,6.361023402
267,2.265044923,6.591795196
267,2.077560334,6.90938232
267,2.452407683,6.20515585
267,2.922087847,6.046519688
267,2.156557358,6.649209948
267,2.751626397,6.556725925
267,2.4346677,6.048728366
267,2.124182907,6.281117752
267,2.477327829,6.198593437
267,2.703232665,6.84406135
52,9.597932304,7.576663485
52,9.021113992,7.56020694
52,9.787982369,7.546959345
52,9.398007686,7.909280716
52,9.20537618,7.410112512
52,9.031744986,7.337016343
52,9.84315948,7.291977395
52,9.720587164,7.617409308
52,9.203448197,7.879143938
52,9.67423245,7.541496967
52,9.916868582,7.326787236
52,9.20056473,7.780391111
52,9.167593314,7.944772556
52,9.414206917,7.444130741
52,9.952621955,7.703660212
52,9.061312186,7.589124855
52,9.964745973,7.748353359
52,9.734960031,7.65092178
52,9.625065241,7.424433559
52,9.419614558,7.825304071
52,9.753272936,7.950108661
52,9.958769335,7.202118136
52,9.576889004,7.302692127
52,9.307116446,7.539141954
52,9.022807865,7.922599937
52,9.443783145,7.723754229
52,9.902577034,7.367907035
52,9.078205225,7.468771515
52,9.607772866,7.935403459
52,9.52027581,7.433757674
52,9.946259617,7.336540814
52,9.120389692,7.347607101
118,4.364834224,2.008458822
118,4.176594723,2.383903934
118,4.129583976,2.682210555
118,4.648351515,2.926577516
118,4.343635168,2.786789955
118,4.96101243,2.090476415
118,4.299031392,2.468114428
118,4.144371376,2.824278253
118,4.864554553,2.674069608
118,4.638092329,2.083769581
118,4.885560928,2.109400608
118,4.541223751,2.053245477
118,4.906912304,2.67024918
118,4.947829525,2.923352293
118,4.581607996,2.707515979
118,4.792174339,2.721768588
52,9.306062233,7.059726755
52,9.700796861,7.680305822
52,9.657894237,7.372616028
52,9.488961531,7.768752618
52,9.263972177,7.375197611
52,9.673724095,7.475316874
52,9.370203392,7.809182362
52,9.547012474,7.021052571
52,9.650228738,7.378836965
52,9.916961336,7.531989242
52,9.845340777,7.618123311
52,9.291267748,7.03407409
52,9.829207616,7.338283502
52,9.299446833,7.776843314
52,9.177890708,7.085833109
52,9.270749139,7.008252307
118,4.210961531,2.162091046
118,4.874226972,2.183622081
118,4.570576589,2.73600177
118,4.670960298,2.00223277
118,4.150163577,2.742688367
118,5.004370259,2.070444293
118,4.585353762,2.107812071
118,4.295778027,2.498190576
118,4.025379919,2.136775783
118,4.36755379,2.638436594
118,4.64161342,2.426825911
118,4.774817937,2.285552554
118,4.485902049,2.664061199
118,4.342953243,2.464460567
118,4.595662689,2.32489755
118,4.710875686,2.430997638
118,5.005119705,2.082101226
118,4.227899724,2.338457954
118,4.620558969,2.470412199
118,4.162414198,2.006612835
118,4.893772167,2.652804441
118,4.842611595,2.618338678
118,4.138506126,2.485617994
118,4.547536184,2.782539704
118,4.590867516,2.876818109
118,4.313110213,2.849181102
118,4.058856426,2.746824962
118,4.207678915,2.989469545
118,4.381132108,2.150153175
118,4.57734256,2.270750385
118,4.975078798,2.525654413
118,4.92085588,2.902721595
267,2.380315972,6.19779859
267,2.487839695,6.588750053
267,2.024186084,6.595946556
267,2.836220851,6.476975327
267,2.902965832,6.264979069
267,2.637475774,6.509302152
267,2.326470351,6.573220424
267,2.02448814,6.963196525
267,2.786262252,6.66724172
267,2.408271764,6.726512635
267,2.062390617,6.139364971
267,2.925972448,6.095295382
267,2.759613278,6.096525082
267,2.926028177,6.295142068
267,2.02585013,6.033721382
267,2.236181321,6.976048219
267,2.061075402,6.475415641
267,2.925937491,6.394162723
267,2.889321885,6.136469869
267,2.271046901,6.796487361
267,2.44178755,6.416831222
267,2.82777036,6.568645382
267,2.032765213,6.278997157
267,2.468174953,6.675254365
267,2.899257279,6.425570371
267,2.168924977,6.641083533
267,2.81277326,6.613105301
267,2.834696901,6.570152908
267,2.38533552,6.840941724
267,2.952913172,6.379689915
267,2.809597489,6.535970547
267,2.582682212,6.37118778
267,2.324856598,6.445819499
267,2.38543392,6.700874759
267,2.394408994,6.65583463
267,2.352828359,6.34265138
267,2.179264167,6.34461262
267,2.07587736,6.292063089
267,2.892084159,6.508240696
267,2.234895236,6.946965433
267,2.922692142,6.188391015
267,2.987002414,6.485943516
267,2.59634056,6.260700315
267,2.38159359,6.069625496
267,2.43192481,6.313110774
267,2.106046166,6.254028372
267,2.314266618,6.505292287
267,2.529076271,6.548723369
267,2.891027828,6.978385937
267,2.973980734,6.542342682
267,2.254702467,6.182574231
267,2.280419045,6.678467683
267,2.144224885,6.690714223
267,2.857598264,6.368805079
267,2.888615266,6.955026703
267,2.521163004,6.614412507
267,2.247263474,6.487184603
267,2.71538679,6.710802303
267,2.442517377,6.350582205
267,2.655753465,6.986992153
267,2.304388557,6.361830495
267,3.00286752,6.808540042
267,2.579848584,6.760016226
267,2.599756991,6.178646389
267,2.07665723,6.849216344
267,2.358659592,6.503985468
267,2.905161785,6.291164286
267,2.479418466,6.796292533
267,2.900069521,6.097299618
267,2.686427548,6.478545926
267,2.563182552,6.972573755
267,2.188158665,6.153445376
267,2.168225352,6.175443237
267,2.505655799,6.853346331
267,2.273550727,6.430169013
267,2.508616118,6.422005562
267,2.927569627,6.04847689
267,2.292248735,6.034639396
267,2.579806636,6.825861875
267,2.507694907,6.133708287
267,2.966501132,6.355046169
267,2.287652788,6.881452255
267,2.429360438,6.658281832
267,2.018661701,6.54026604
267,2.805247992,6.538480968
267,2.778963097,6.101682415
267,2.384835826,6.854598357
267,2.670651028,6.437662554
267,2.441134456,6.290729692
267,2.150740911,6.397268543
267,2.576664738,6.904240742
267,2.837958913,6.115328906
267,2.482790493,6.340865242
267,2.765558248,6.287817565
267,2.407789693,6.300213149
267,2.530831925,6.510352684
267,2.18892156,5.998068824
267,2.923461165,6.280841014
267,2.888927812,6.684890798
267,2.358321754,6.401387928
267,2.269314761,6.08556441
267,2.243537091,6.072878614
267,2.960790399,6.449167849
267,2.516377895,6.558686764
267,2.067533337,6.906292421
267,2.736094879,6.23721289
267,2.438248312,6.632246361
267,2.495278324,6.826723125
267,2.904221471,6.351438308
267,2.366751485,6.271623762
267,2.594277014,6.96160539
267,2.39913225,6.121943893
267,2.408866653,6.168900268
267,2.427382718,6.719486222
267,2.17234735,6.296771767
267,2.485449612,6.54713704
267,2.731689605,6.739327363
267,2.49172632,6.143949116
267,2.256783037,6.40877058
267,2.714749298,6.307757826
267,2.990592251,6.792167371
267,2.399484483,6.396071768
267,2.660024571,6.205500296
267,2.122185704,6.850610866
267,2.670943184,6.42872972
267,2.200653583,6.454404058
267,2.150667931,6.042754236
267,2.415433546,6.365102524
267,2.102934225,6.485065623
267,2.308758535,6.043472696
267,2.917935303,6.34238995
267,2.51101515,6.729730144
267,2.965859141,6.009517665
267,2.884040836,6.519844497
267,2.16323068,6.506994636
267,2.135090908,6.977313435
267,2.410383216,6.189418087
267,2.272512039,6.985815377
267,3.000856662,6.052223309
267,2.813158192,6.686992257
267,2.782652704,6.161670519
267,2.357327995,6.029773509
267,2.299952893,6.374004159
138,1.175991185,5.391852655
138,1.029876655,5.868395797
138,1.357140128,5.019543719
138,1.962492189,5.091577219
138,1.821202582,5.769763474
138,1.254544783,5.762747556
138,1.416934629,5.230096704
138,1.687542583,5.425475405
138,1.04590981,5.972137373
138,1.791353166,5.876708647
138,1.69716756,5.551524422
138,1.415918526,5.663997124
138,1.324639906,5.114648727
138,1.799622204,5.614101856
138,1.53761242,5.850076712
138,1.731969585,5.833155287
138,1.513455558,5.417868321
267,2.631861855,6.529701981
267,2.686269801,6.621409038
267,2.108494984,6.525970975
267,2.31708096,6.892190745
267,2.014631737,6.596106418
267,2.042418212,6.305658345
267,2.743339614,6.14368431
267,2.891492741,6.030186508
267,2.205088935,6.60026165
267,2.965353065,6.979292602
267,2.046965531,6.502847598
267,2.040115236,6.10044355
267,2.681575802,6.665791407
267,2.839834808,6.931338771
267,2.450393748,6.494368089
267,2.278766741,6.078575887
267,2.098631536,6.230460904
267,2.396898489,5.991694242
267,2.382659475,6.592582399
267,2.325382624,6.56011555
267,2.436579377,6.95278082
267,2.494917024,6.271076577
267,2.174389571,6.430046056
267,2.186801506,6.292744973
267,2.428439035,6.148011106
267,2.705372484,6.40666494
267,2.131153515,6.332165562
267,2.193175624,6.240382445
267,2.343898785,6.389368622
267,2.11363403,6.508948071
267,2.514443699,6.960265378
267,2.627871561,6.73047142
267,2.166758806,6.650344363
267,2.777368365,5.993521921
267,2.199697255,6.920448492
267,2.158113736,6.030399337
267,2.296166689,6.093260042
267,2.611502873,6.916485015
267,2.391834617,6.809721269
267,2.263674972,6.096589203
267,2.048830089,6.499021553
267,2.094790944,6.332436443
267,2.171450995,6.001968137
267,2.839947813,6.057427688
267,2.18099238,6.038956399
267,2.781280049,6.600282786
267,2.457430304,6.019430975
267,2.088782987,6.460453839
267,2.653839338,6.89677076
267,2.493335801,6.023476755
267,2.224498591,6.15040441
267,2.545505282,6.402365589
267,2.712159962,6.462590842
267,2.996702492,6.038214787
267,2.131893137,6.942226822
267,2.656523197,6.259190796
267,2.582303009,6.440721196
267,2.425542933,6.623341725
267,2.746936084,6.953201023
267,2.669241214,6.643552772
267,2.019085099,6.581399097
267,2.16484508,6.903378835
267,2.24057115,6.133964637
267,2.897970483,6.691221881
267,2.96486659,6.917862101
267,2.155749848,6.913469974
267,2.07239634,6.746104577
267,2.680935117,6.525239699
267,2.928159032,6.58015862
267,2.495648417,6.080481334
267,2.810789765,6.868163405
267,2.393614153,6.547109697
267,2.573810084,6.122037689
267,2.060527088,6.43946034
267,2.159728127,6.118247965
267,2.310096224,6.756004816
267,2.930445303,6.299724768
267,2.178754726,6.379046983
267,2.627236263,6.440120676
267,2.239601648,6.696376948
267,2.816438057,6.15682603
267,2.589047828,6.24778903
267,2.936413201,6.49431727
267,2.476021917,6.737048161
267,2.504879482,6.071076979
267,2.977223124,6.738914685
267,2.284796552,6.154920538
267,2.482719568,6.365809144
267,2.629533319,6.535035753
267,2.58929665,6.428898174
267,2.462694687,6.350269005
267,2.666436937,6.942634766
267,2.658407518,6.436702957
267,2.674187357,6.008465218
267,2.276507929,6.431671311
267,2.050937745,6.002455481
138,1.556961433,5.541784241
138,1.68280263,5.508479129
138,1.9332551,5.658736134
138,1.254962707,5.982911117
138,1.361182079,5.376203356
138,1.091321068,5.183473365
138,1.946555414,5.969821618
138,1.725730133,5.398574655
138,1.574238617,5.626418447
138,1.714931567,5.109711452
138,1.904030756,5.707273607
138,1.31041836,5.382688228
138,1.172177056,4.997170602
138,1.885071471,5.079186398
138,1.693630847,5.107513265
138,1.577940737,5.062852833
138,1.096218442,5.412052729
138,1.196369011,5.333619699
138,1.0655404,5.22882613
138,1.323640333,5.222754017
138,1.609278471,5.312087135
138,1.841141831,5.666277866
138,1.135652012,5.596536282
138,1.728839646,5.954497812
138,1.225900348,5.795990642
262?,11.2196575,6.721802444
262?,11.98504136,6.253987059
262?,11.83840799,6.84299452
262?,11.89429757,6.731607679
262?,11.11009545,6.182475822
262?,11.63287304,6.36280589
262?,11.60547624,6.34472865
138,1.845493827,5.870185405
138,1.981405817,5.374053348
138,1.894015988,5.692685124
138,1.930743604,5.652379991
138,1.507418376,5.492799907
138,1.671775258,5.717029308
138,1.2007352,5.308832991
138,1.84003982,5.168558602
138,1.985563078,5.901268905
138,1.259153283,5.888492753
138,1.504235134,5.806559195
138,1.848200444,5.324685953
138,1.461507006,5.586257914
138,1.666852405,5.280047379
138,1.152465586,5.285573664
138,1.304720199,5.547295179
138,1.254666327,5.982361593
138,1.774916935,5.607934566
138,1.062441889,5.160646056
